feature,frequency,rank,docfreq,group
newsom,3.531606631932722,26434,1,all
cradle,3.531606631932722,26434,1,all
today’s,3.531606631932722,26434,1,all
well-balanced,3.531606631932722,26434,1,all
empathic,3.531606631932722,26434,1,all
elevating,3.531606631932722,26434,1,all
proclaiming,3.531606631932722,26434,1,all
working-age,3.531606631932722,26434,1,all
tendency,3.531606631932722,26434,1,all
ajr,3.531606631932722,26434,1,all
adrian,3.531606631932722,26434,1,all
admirably,3.531606631932722,26434,1,all
sadly,3.531606631932722,26434,1,all
bonar’s,3.531606631932722,26434,1,all
footsteps,3.531606631932722,26434,1,all
curtailed,3.531606631932722,26434,1,all
system’s,3.531606631932722,26434,1,all
karen,3.531606631932722,26434,1,all
drexler,3.531606631932722,26434,1,all
saying,3.531606631932722,26434,1,all
painkillers,3.531606631932722,26434,1,all
tally,3.531606631932722,26434,1,all
joseph,3.531606631932722,26434,1,all
biden’s,3.531606631932722,26434,1,all
scourges,3.531606631932722,26434,1,all
hinders,3.531606631932722,26434,1,all
socioeconomically,3.531606631932722,26434,1,all
interrelated,3.531606631932722,26434,1,all
insures,3.531606631932722,26434,1,all
invert,3.531606631932722,26434,1,all
challenges—highlighting,3.531606631932722,26434,1,all
neurotoxins,3.531606631932722,26434,1,all
endocrine-disrupting,3.531606631932722,26434,1,all
hormones,3.531606631932722,26434,1,all
water-based,3.531606631932722,26434,1,all
health’s,3.531606631932722,26434,1,all
unite,3.531606631932722,26434,1,all
acquaint,3.531606631932722,26434,1,all
publically,3.531606631932722,26434,1,all
oversampling,3.531606631932722,26434,1,all
mailings,3.531606631932722,26434,1,all
schiavo,3.531606631932722,26434,1,all
woefully,3.531606631932722,26434,1,all
union-represented,3.531606631932722,26434,1,all
antithetical,3.531606631932722,26434,1,all
restructure,3.531606631932722,26434,1,all
self-refer,3.531606631932722,26434,1,all
treasurer’s,3.531606631932722,26434,1,all
borgeas,3.531606631932722,26434,1,all
operator’s,3.531606631932722,26434,1,all
department-specified,3.531606631932722,26434,1,all
discouragement,3.531606631932722,26434,1,all
acne,3.531606631932722,26434,1,all
headaches,3.531606631932722,26434,1,all
stomach,3.531606631932722,26434,1,all
throats,3.531606631932722,26434,1,all
colds,3.531606631932722,26434,1,all
flus,3.531606631932722,26434,1,all
quitting,3.531606631932722,26434,1,all
decompensate,3.531606631932722,26434,1,all
chaptered,3.531606631932722,26434,1,all
commissioner’s,3.531606631932722,26434,1,all
deducts,3.531606631932722,26434,1,all
valladares,3.531606631932722,26434,1,all
disallowances,3.531606631932722,26434,1,all
proscribe,3.531606631932722,26434,1,all
fortunate,3.531606631932722,26434,1,all
limelight,3.531606631932722,26434,1,all
thankless,3.531606631932722,26434,1,all
incalculable,3.531606631932722,26434,1,all
outcome-driven,3.531606631932722,26434,1,all
misled,3.531606631932722,26434,1,all
accusations,3.531606631932722,26434,1,all
geologists,3.531606631932722,26434,1,all
automotive,3.531606631932722,26434,1,all
crematories,3.531606631932722,26434,1,all
disposers,3.531606631932722,26434,1,all
professionalization,3.531606631932722,26434,1,all
panhandling,3.531606631932722,26434,1,all
urination,3.531606631932722,26434,1,all
defecation,3.531606631932722,26434,1,all
entryway,3.531606631932722,26434,1,all
combative,3.531606631932722,26434,1,all
brandon’s,3.531606631932722,26434,1,all
tale,3.531606631932722,26434,1,all
deinstitutionalize,3.531606631932722,26434,1,all
information’s,3.531606631932722,26434,1,all
riverside,3.531606631932722,26434,1,all
joaquin,3.531606631932722,26434,1,all
authority’s,3.531606631932722,26434,1,all
20-percent,3.531606631932722,26434,1,all
30-percent,3.531606631932722,26434,1,all
40-percent,3.531606631932722,26434,1,all
mous,3.531606631932722,26434,1,all
gurney,3.531606631932722,26434,1,all
noncoverage,3.531606631932722,26434,1,all
50-minute,3.531606631932722,26434,1,all
accomplishes,3.531606631932722,26434,1,all
atascadero,3.531606631932722,26434,1,all
coalinga,3.531606631932722,26434,1,all
napa,3.531606631932722,26434,1,all
service-level,3.531606631932722,26434,1,all
client-reported,3.531606631932722,26434,1,all
expertly,3.531606631932722,26434,1,all
postdegree,3.531606631932722,26434,1,all
intrapsychic,3.531606631932722,26434,1,all
practitioner-patient,3.531606631932722,26434,1,all
medical-related,3.531606631932722,26434,1,all
fiance,3.531606631932722,26434,1,all
employment-oriented,3.531606631932722,26434,1,all
relocations,3.531606631932722,26434,1,all
textile,3.531606631932722,26434,1,all
bearer-only,3.531606631932722,26434,1,all
nonnegotiable,3.531606631932722,26434,1,all
donahoe,3.531606631932722,26434,1,all
retiree,3.531606631932722,26434,1,all
07-011,3.531606631932722,26434,1,all
transition-age,3.531606631932722,26434,1,all
test-taking,3.531606631932722,26434,1,all
résumé,3.531606631932722,26434,1,all
finalizing,3.531606631932722,26434,1,all
mhsf,3.531606631932722,26434,1,all
fulfil,3.531606631932722,26434,1,all
mhsa-funded,3.531606631932722,26434,1,all
reentries,3.531606631932722,26434,1,all
nonsupplantation,3.531606631932722,26434,1,all
auditor-controller,3.531606631932722,26434,1,all
sequentially,3.531606631932722,26434,1,all
user-selected,3.531606631932722,26434,1,all
likes,3.531606631932722,26434,1,all
degrade,3.531606631932722,26434,1,all
licenseholder,3.531606631932722,26434,1,all
crrsaa,3.531606631932722,26434,1,all
sabg,3.531606631932722,26434,1,all
den,3.531606631932722,26434,1,all
alanis,3.531606631932722,26434,1,all
horvath,3.531606631932722,26434,1,all
translates,3.531606631932722,26434,1,all
turmoil,3.531606631932722,26434,1,all
144-percent,3.531606631932722,26434,1,all
politics,3.531606631932722,26434,1,all
fought,3.531606631932722,26434,1,all
peacetime,3.531606631932722,26434,1,all
aftereffects,3.531606631932722,26434,1,all
atkins,3.531606631932722,26434,1,all
blakespear,3.531606631932722,26434,1,all
parenthood,3.531606631932722,26434,1,all
frightening,3.531606631932722,26434,1,all
politically,3.531606631932722,26434,1,all
full-spectrum,3.531606631932722,26434,1,all
wanting,3.531606631932722,26434,1,all
ahead,3.531606631932722,26434,1,all
hueso,3.531606631932722,26434,1,all
wieckowski,3.531606631932722,26434,1,all
already-dire,3.531606631932722,26434,1,all
unauth,3.531606631932722,26434,1,all
orized,3.531606631932722,26434,1,all
actice,3.531606631932722,26434,1,all
obligat,3.531606631932722,26434,1,all
surp,3.531606631932722,26434,1,all
lus,3.531606631932722,26434,1,all
bindin,3.531606631932722,26434,1,all
compac,3.531606631932722,26434,1,all
reque,3.531606631932722,26434,1,all
sts,3.531606631932722,26434,1,all
requ,3.531606631932722,26434,1,all
ired,3.531606631932722,26434,1,all
findi,3.531606631932722,26434,1,all
ngs,3.531606631932722,26434,1,all
ug,3.531606631932722,26434,1,all
retu,3.531606631932722,26434,1,all
ivil,3.531606631932722,26434,1,all
recipes,3.531606631932722,26434,1,all
healthfully,3.531606631932722,26434,1,all
spices,3.531606631932722,26434,1,all
sauces,3.531606631932722,26434,1,all
artery,3.531606631932722,26434,1,all
celiac,3.531606631932722,26434,1,all
biomarkers,3.531606631932722,26434,1,all
gym,3.531606631932722,26434,1,all
excelling,3.531606631932722,26434,1,all
gus,3.531606631932722,26434,1,all
schumacher,3.531606631932722,26434,1,all
iterate,3.531606631932722,26434,1,all
florida-based,3.531606631932722,26434,1,all
biomarker,3.531606631932722,26434,1,all
mitig,3.531606631932722,26434,1,all
statistica,3.531606631932722,26434,1,all
regi,3.531606631932722,26434,1,all
tting,3.531606631932722,26434,1,all
therap,3.531606631932722,26434,1,all
law-enforcement,3.531606631932722,26434,1,all
recor,3.531606631932722,26434,1,all
designa,3.531606631932722,26434,1,all
preapprove,3.531606631932722,26434,1,all
preempting,3.531606631932722,26434,1,all
microdose,3.531606631932722,26434,1,all
neuroticism,3.531606631932722,26434,1,all
attentional,3.531606631932722,26434,1,all
dimethyltryptamine,3.531606631932722,26434,1,all
mescaline,3.531606631932722,26434,1,all
storerooms,3.531606631932722,26434,1,all
cubensis,3.531606631932722,26434,1,all
psilocybin-producing,3.531606631932722,26434,1,all
mycology,3.531606631932722,26434,1,all
ethnobotany,3.531606631932722,26434,1,all
bimonthly,3.531606631932722,26434,1,all
alienable,3.531606631932722,26434,1,all
manager-managed,3.531606631932722,26434,1,all
deceptively,3.531606631932722,26434,1,all
noisy,3.531606631932722,26434,1,all
mobi,3.531606631932722,26434,1,all
requiri,3.531606631932722,26434,1,all
vehic,3.531606631932722,26434,1,all
amen,3.531606631932722,26434,1,all
ded,3.531606631932722,26434,1,all
institutio,3.531606631932722,26434,1,all
ices,3.531606631932722,26434,1,all
semes,3.531606631932722,26434,1,all
yout,3.531606631932722,26434,1,all
h's,3.531606631932722,26434,1,all
rom,3.531606631932722,26434,1,all
brokerin,3.531606631932722,26434,1,all
school-boundary,3.531606631932722,26434,1,all
divisi,3.531606631932722,26434,1,all
cribing,3.531606631932722,26434,1,all
disord,3.531606631932722,26434,1,all
superviso,3.531606631932722,26434,1,all
instit,3.531606631932722,26434,1,all
ertain,3.531606631932722,26434,1,all
ugs,3.531606631932722,26434,1,all
vide,3.531606631932722,26434,1,all
sa,3.531606631932722,26434,1,all
fely,3.531606631932722,26434,1,all
onnect,3.531606631932722,26434,1,all
depa,3.531606631932722,26434,1,all
rtment,3.531606631932722,26434,1,all
technologie,3.531606631932722,26434,1,all
advers,3.531606631932722,26434,1,all
psycholo,3.531606631932722,26434,1,all
gical,3.531606631932722,26434,1,all
appe,3.531606631932722,26434,1,all
arance,3.531606631932722,26434,1,all
ranscript,3.531606631932722,26434,1,all
shal,3.531606631932722,26434,1,all
ense,3.531606631932722,26434,1,all
und,3.531606631932722,26434,1,all
threatenin,3.531606631932722,26434,1,all
vior,3.531606631932722,26434,1,all
inmat,3.531606631932722,26434,1,all
rts,3.531606631932722,26434,1,all
spe,3.531606631932722,26434,1,all
cified,3.531606631932722,26434,1,all
necessa,3.531606631932722,26434,1,all
decisi,3.531606631932722,26434,1,all
electrologists,3.531606631932722,26434,1,all
enfo,3.531606631932722,26434,1,all
rcement,3.531606631932722,26434,1,all
organizatio,3.531606631932722,26434,1,all
transcript-quality,3.531606631932722,26434,1,all
toefl,3.531606631932722,26434,1,all
tse,3.531606631932722,26434,1,all
laws-and-rule,3.531606631932722,26434,1,all
reexamined,3.531606631932722,26434,1,all
teria,3.531606631932722,26434,1,all
majored,3.531606631932722,26434,1,all
college-affiliated,3.531606631932722,26434,1,all
university-affiliated,3.531606631932722,26434,1,all
administrator-in,3.531606631932722,26434,1,all
"2,000-hour",3.531606631932722,26434,1,all
bookkeeping,3.531606631932722,26434,1,all
association-certified,3.531606631932722,26434,1,all
therapist-level,3.531606631932722,26434,1,all
uccessor,3.531606631932722,26434,1,all
marri,3.531606631932722,26434,1,all
9-12,3.531606631932722,26434,1,all
nonusable,3.531606631932722,26434,1,all
emerg,3.531606631932722,26434,1,all
pati,3.531606631932722,26434,1,all
eithe,3.531606631932722,26434,1,all
exp,3.531606631932722,26434,1,all
ires,3.531606631932722,26434,1,all
qualif,3.531606631932722,26434,1,all
ied,3.531606631932722,26434,1,all
fidential,3.531606631932722,26434,1,all
otential,3.531606631932722,26434,1,all
disabilit,3.531606631932722,26434,1,all
relie,3.531606631932722,26434,1,all
sys,3.531606631932722,26434,1,all
tem,3.531606631932722,26434,1,all
perio,3.531606631932722,26434,1,all
arran,3.531606631932722,26434,1,all
gements,3.531606631932722,26434,1,all
pressed,3.531606631932722,26434,1,all
detaili,3.531606631932722,26434,1,all
defens,3.531606631932722,26434,1,all
solicita,3.531606631932722,26434,1,all
enterpris,3.531606631932722,26434,1,all
buye,3.531606631932722,26434,1,all
departmen,3.531606631932722,26434,1,all
involvi,3.531606631932722,26434,1,all
subsec,3.531606631932722,26434,1,all
animal's,3.531606631932722,26434,1,all
dispen,3.531606631932722,26434,1,all
credenti,3.531606631932722,26434,1,all
aling,3.531606631932722,26434,1,all
lient,3.531606631932722,26434,1,all
regardi,3.531606631932722,26434,1,all
assistantship,3.531606631932722,26434,1,all
ye,3.531606631932722,26434,1,all
ars,3.531606631932722,26434,1,all
florida-specific,3.531606631932722,26434,1,all
erson,3.531606631932722,26434,1,all
sful,3.531606631932722,26434,1,all
applican,3.531606631932722,26434,1,all
postprimary,3.531606631932722,26434,1,all
positron,3.531606631932722,26434,1,all
oing,3.531606631932722,26434,1,all
examinat,3.531606631932722,26434,1,all
per-minor,3.531606631932722,26434,1,all
conscien,3.531606631932722,26434,1,all
tious,3.531606631932722,26434,1,all
polici,3.531606631932722,26434,1,all
healt,3.531606631932722,26434,1,all
revisin,3.531606631932722,26434,1,all
ur,3.531606631932722,26434,1,all
brain's,3.531606631932722,26434,1,all
pubic,3.531606631932722,26434,1,all
su,3.531606631932722,26434,1,all
itable,3.531606631932722,26434,1,all
pri,3.531606631932722,26434,1,all
ced,3.531606631932722,26434,1,all
humankind's,3.531606631932722,26434,1,all
contr,3.531606631932722,26434,1,all
provisio,3.531606631932722,26434,1,all
correctiona,3.531606631932722,26434,1,all
abroad,3.531606631932722,26434,1,all
oreign,3.531606631932722,26434,1,all
i-94,3.531606631932722,26434,1,all
descri,3.531606631932722,26434,1,all
developmenta,3.531606631932722,26434,1,all
case-in-chief,3.531606631932722,26434,1,all
adv,3.531606631932722,26434,1,all
ocate,3.531606631932722,26434,1,all
case-in,3.531606631932722,26434,1,all
ehalf,3.531606631932722,26434,1,all
designat,3.531606631932722,26434,1,all
departme,3.531606631932722,26434,1,all
servi,3.531606631932722,26434,1,all
orts,3.531606631932722,26434,1,all
involu,3.531606631932722,26434,1,all
ntary,3.531606631932722,26434,1,all
petiti,3.531606631932722,26434,1,all
cour,3.531606631932722,26434,1,all
c.b,3.531606631932722,26434,1,all
modification—after,3.531606631932722,26434,1,all
modificat,3.531606631932722,26434,1,all
involuntar,3.531606631932722,26434,1,all
discharge—the,3.531606631932722,26434,1,all
unl,3.531606631932722,26434,1,all
master's-level,3.531606631932722,26434,1,all
professional-level,3.531606631932722,26434,1,all
vider,3.531606631932722,26434,1,all
hea,3.531606631932722,26434,1,all
injurio,3.531606631932722,26434,1,all
qualifi,3.531606631932722,26434,1,all
due-process,3.531606631932722,26434,1,all
reimburs,3.531606631932722,26434,1,all
ement,3.531606631932722,26434,1,all
juvenil,3.531606631932722,26434,1,all
efuses,3.531606631932722,26434,1,all
arr,3.531606631932722,26434,1,all
iving,3.531606631932722,26434,1,all
xempt,3.531606631932722,26434,1,all
weapon-use,3.531606631932722,26434,1,all
spills,3.531606631932722,26434,1,all
hurricanes,3.531606631932722,26434,1,all
tornadoes,3.531606631932722,26434,1,all
storms,3.531606631932722,26434,1,all
aberrant,3.531606631932722,26434,1,all
aaron,3.531606631932722,26434,1,all
feis,3.531606631932722,26434,1,all
disorde,3.531606631932722,26434,1,all
lifetimes,3.531606631932722,26434,1,all
allies,3.531606631932722,26434,1,all
31-00170-23,3.531606631932722,26434,1,all
eir,3.531606631932722,26434,1,all
31-00171-23,3.531606631932722,26434,1,all
40-00311-24,3.531606631932722,26434,1,all
whe,3.531606631932722,26434,1,all
31-00251-23,3.531606631932722,26434,1,all
ipolar,3.531606631932722,26434,1,all
hypomani,3.531606631932722,26434,1,all
ara,3.531606631932722,26434,1,all
noid,3.531606631932722,26434,1,all
19-00143-21,3.531606631932722,26434,1,all
26-00188-24,3.531606631932722,26434,1,all
24-00445-21,3.531606631932722,26434,1,all
30-00289-24,3.531606631932722,26434,1,all
31-00363a-23,3.531606631932722,26434,1,all
23-00351a-24,3.531606631932722,26434,1,all
osgood,3.531606631932722,26434,1,all
32-00352b-24,3.531606631932722,26434,1,all
25-00487-21,3.531606631932722,26434,1,all
pas,3.531606631932722,26434,1,all
31-00303-24,3.531606631932722,26434,1,all
bec,3.531606631932722,26434,1,all
ome,3.531606631932722,26434,1,all
19-00096-22,3.531606631932722,26434,1,all
20-00472-22,3.531606631932722,26434,1,all
world’s,3.531606631932722,26434,1,all
20-01289b-24,3.531606631932722,26434,1,all
fl,3.531606631932722,26434,1,all
orida,3.531606631932722,26434,1,all
orkforce,3.531606631932722,26434,1,all
university’s,3.531606631932722,26434,1,all
evelop,3.531606631932722,26434,1,all
clude,3.531606631932722,26434,1,all
eward,3.531606631932722,26434,1,all
progra,3.531606631932722,26434,1,all
ubject,3.531606631932722,26434,1,all
cholarships,3.531606631932722,26434,1,all
nvoluntary,3.531606631932722,26434,1,all
vioral,3.531606631932722,26434,1,all
32-00393-22,3.531606631932722,26434,1,all
23-00574a-23,3.531606631932722,26434,1,all
39-00389a-22,3.531606631932722,26434,1,all
nvestigations,3.531606631932722,26434,1,all
rovide,3.531606631932722,26434,1,all
